,prompt,classes,answer_index
204,"Q: Is the following equation valid: 10 - 8 + 9 + 3 * 2 * 4 = 112?
A) True
B) False
A:","[' True', ' False']",0
205,"Q: Is the following equation valid: 10 * 9 - 5 + 9 / 8 + 6 = 20.75?
A) True
B) False
A:","[' True', ' False']",1
206,"Q: Is the following equation valid: 5 + 2 * 5 - 3 + 3 * 2 = 70?
A) True
B) False
A:","[' True', ' False']",0
207,"Q: Is the following equation valid: 9 / 1 + 5 / 2 + 9 - 10 = 7.0?
A) True
B) False
A:","[' True', ' False']",1
208,"Q: Is the following equation valid: 2 * 3 * 8 / 2 / 3 + 9 = 17.0?
A) True
B) False
A:","[' True', ' False']",0
209,"Q: Is the following equation valid: 8 - 3 / 4 - 10 * 9 + 4 = -74.75?
A) True
B) False
A:","[' True', ' False']",0
210,"Q: Is the following equation valid: 8 - 6 - 5 * 4 * 7 + 6 = -79?
A) True
B) False
A:","[' True', ' False']",1
211,"Q: Is the following equation valid: 1 / 2 + 6 + 4 - 10 + 2 = 0.5?
A) True
B) False
A:","[' True', ' False']",1
212,"Q: Is the following equation valid: 1 * 9 / 10 + 1 + 1 * 6 = 17.4?
A) True
B) False
A:","[' True', ' False']",0
213,"Q: Is the following equation valid: 3 - 7 - 1 - 6 * 5 / 7 = -4.857142857142857?
A) True
B) False
A:","[' True', ' False']",1
214,"Q: Is the following equation valid: 5 / 6 + 6 - 3 / 7 / 5 = 0.10952380952380951?
A) True
B) False
A:","[' True', ' False']",0
215,"Q: Is the following equation valid: 3 / 2 / 3 - 6 + 8 * 3 = 5.5?
A) True
B) False
A:","[' True', ' False']",1
216,"Q: Is the following equation valid: 5 - 10 / 9 * 3 / 2 - 10 = -10.833333333333334?
A) True
B) False
A:","[' True', ' False']",0
217,"Q: Is the following equation valid: 4 / 10 * 2 - 9 - 5 - 5 = -19.2?
A) True
B) False
A:","[' True', ' False']",1
218,"Q: Is the following equation valid: 1 - 4 / 10 + 7 + 5 - 4 = 7.699999999999999?
A) True
B) False
A:","[' True', ' False']",0
219,"Q: Is the following equation valid: 3 + 9 * 3 + 10 / 7 - 7 = -0.4285714285714288?
A) True
B) False
A:","[' True', ' False']",0
220,"Q: Is the following equation valid: 6 - 6 - 2 - 5 / 6 + 4 = 2.833333333333333?
A) True
B) False
A:","[' True', ' False']",0
221,"Q: Is the following equation valid: 3 / 2 * 3 / 1 / 8 + 1 = 1.5625?
A) True
B) False
A:","[' True', ' False']",0
222,"Q: Is the following equation valid: 10 * 8 * 3 - 1 * 2 - 8 = 470?
A) True
B) False
A:","[' True', ' False']",0
223,"Q: Is the following equation valid: 9 / 10 - 1 - 6 + 3 / 4 = -0.7749999999999999?
A) True
B) False
A:","[' True', ' False']",0
224,"Q: Is the following equation valid: 5 * 8 / 7 + 9 - 7 - 7 = 1.7142857142857153?
A) True
B) False
A:","[' True', ' False']",1
225,"Q: Is the following equation valid: 3 * 3 / 2 / 6 + 9 * 7 = 68.25?
A) True
B) False
A:","[' True', ' False']",0
226,"Q: Is the following equation valid: 1 * 10 + 9 - 10 - 3 * 2 = 12?
A) True
B) False
A:","[' True', ' False']",0
227,"Q: Is the following equation valid: 4 / 2 + 8 * 6 + 8 - 5 = 61.0?
A) True
B) False
A:","[' True', ' False']",1
228,"Q: Is the following equation valid: 4 + 10 * 4 * 4 * 2 - 5 = 446?
A) True
B) False
A:","[' True', ' False']",1
229,"Q: Is the following equation valid: 10 - 8 / 9 * 6 * 2 / 9 = 0.2962962962962963?
A) True
B) False
A:","[' True', ' False']",0
230,"Q: Is the following equation valid: 2 - 6 * 9 - 9 * 1 + 3 = -42?
A) True
B) False
A:","[' True', ' False']",0
231,"Q: Is the following equation valid: 2 + 9 - 10 - 8 * 8 + 9 = -47?
A) True
B) False
A:","[' True', ' False']",0
232,"Q: Is the following equation valid: 4 * 1 * 5 * 5 + 5 - 4 = 101?
A) True
B) False
A:","[' True', ' False']",0
233,"Q: Is the following equation valid: 2 * 8 / 6 - 8 / 2 + 3 = -2.666666666666667?
A) True
B) False
A:","[' True', ' False']",1
234,"Q: Is the following equation valid: 9 - 1 * 1 - 6 + 6 / 5 = 1.6?
A) True
B) False
A:","[' True', ' False']",0
235,"Q: Is the following equation valid: 10 - 9 / 6 * 3 + 7 / 10 = 0.75?
A) True
B) False
A:","[' True', ' False']",0
236,"Q: Is the following equation valid: 2 - 4 / 9 / 9 * 5 * 4 = -0.49382716049382713?
A) True
B) False
A:","[' True', ' False']",0
237,"Q: Is the following equation valid: 1 - 7 + 5 + 2 / 8 / 2 = 1.0625?
A) True
B) False
A:","[' True', ' False']",1
238,"Q: Is the following equation valid: 9 - 8 - 8 - 1 - 5 / 5 = -2.6?
A) True
B) False
A:","[' True', ' False']",0
239,"Q: Is the following equation valid: 1 * 2 - 2 / 9 + 4 - 6 = 2.0?
A) True
B) False
A:","[' True', ' False']",1
240,"Q: Is the following equation valid: 7 / 4 + 10 - 7 - 3 + 8 = 9.75?
A) True
B) False
A:","[' True', ' False']",0
241,"Q: Is the following equation valid: 1 - 10 * 9 * 10 + 1 - 6 = -815?
A) True
B) False
A:","[' True', ' False']",0
242,"Q: Is the following equation valid: 9 + 10 + 10 * 7 * 5 - 4 = 1015?
A) True
B) False
A:","[' True', ' False']",1
243,"Q: Is the following equation valid: 8 / 3 * 4 - 5 / 6 / 2 = 0.47222222222222215?
A) True
B) False
A:","[' True', ' False']",0
244,"Q: Is the following equation valid: 4 / 3 - 9 - 5 + 7 + 1 = -6.666666666666668?
A) True
B) False
A:","[' True', ' False']",1
245,"Q: Is the following equation valid: 3 / 4 / 4 + 6 - 4 - 6 = -4.8125?
A) True
B) False
A:","[' True', ' False']",1
246,"Q: Is the following equation valid: 8 / 2 - 8 * 10 * 5 - 5 = -201.0?
A) True
B) False
A:","[' True', ' False']",1
247,"Q: Is the following equation valid: 10 / 5 / 5 + 6 + 5 - 3 = 5.4?
A) True
B) False
A:","[' True', ' False']",1
248,"Q: Is the following equation valid: 8 / 9 / 7 * 1 * 8 - 5 = -3.984126984126984?
A) True
B) False
A:","[' True', ' False']",1
249,"Q: Is the following equation valid: 1 - 4 * 9 + 2 - 6 + 4 = -24?
A) True
B) False
A:","[' True', ' False']",1
250,"Q: Is the following equation valid: 8 * 10 / 2 - 9 / 10 * 9 = 27.900000000000002?
A) True
B) False
A:","[' True', ' False']",0
251,"Q: Is the following equation valid: 3 + 4 + 6 * 2 / 6 / 3 = 5.444444444444445?
A) True
B) False
A:","[' True', ' False']",1
252,"Q: Is the following equation valid: 1 / 7 - 5 - 10 - 10 + 4 = -20.857142857142858?
A) True
B) False
A:","[' True', ' False']",0
253,"Q: Is the following equation valid: 9 - 10 + 2 + 6 - 5 / 5 = 2.4?
A) True
B) False
A:","[' True', ' False']",1
254,"Q: Is the following equation valid: 1 * 5 / 5 + 3 * 10 / 10 = 4.0?
A) True
B) False
A:","[' True', ' False']",0
255,"Q: Is the following equation valid: 1 - 8 / 5 + 6 + 4 * 9 = 79.39999999999999?
A) True
B) False
A:","[' True', ' False']",1
256,"Q: Is the following equation valid: 4 - 7 - 1 - 10 + 4 * 3 = -30?
A) True
B) False
A:","[' True', ' False']",0
257,"Q: Is the following equation valid: 10 - 6 * 9 * 9 - 10 + 8 = 322?
A) True
B) False
A:","[' True', ' False']",0
258,"Q: Is the following equation valid: 8 / 5 / 6 + 7 * 8 - 8 = 50.13333333333333?
A) True
B) False
A:","[' True', ' False']",0
259,"Q: Is the following equation valid: 7 + 2 + 4 + 5 / 3 - 7 = -1.0?
A) True
B) False
A:","[' True', ' False']",0
260,"Q: Is the following equation valid: 3 * 7 / 5 - 10 + 4 / 3 = -3.6?
A) True
B) False
A:","[' True', ' False']",1
261,"Q: Is the following equation valid: 3 + 3 * 10 - 1 - 3 + 7 = 63?
A) True
B) False
A:","[' True', ' False']",0
262,"Q: Is the following equation valid: 5 - 1 - 4 - 4 + 2 - 5 = -7?
A) True
B) False
A:","[' True', ' False']",0
263,"Q: Is the following equation valid: 10 * 2 / 1 - 1 + 3 - 7 = 12.0?
A) True
B) False
A:","[' True', ' False']",1
264,"Q: Is the following equation valid: 1 / 3 - 10 - 4 + 5 * 9 = -75.0?
A) True
B) False
A:","[' True', ' False']",1
265,"Q: Is the following equation valid: 6 / 5 - 8 / 7 * 6 * 2 = -11.657142857142857?
A) True
B) False
A:","[' True', ' False']",0
266,"Q: Is the following equation valid: 8 - 8 / 1 * 6 / 1 + 1 = 1.0?
A) True
B) False
A:","[' True', ' False']",0
267,"Q: Is the following equation valid: 3 + 10 / 7 * 4 / 4 - 3 = -2.142857142857143?
A) True
B) False
A:","[' True', ' False']",1
268,"Q: Is the following equation valid: 10 + 4 / 1 * 8 - 5 + 7 = 116.0?
A) True
B) False
A:","[' True', ' False']",1
269,"Q: Is the following equation valid: 10 + 7 * 10 - 5 - 8 * 8 = 1256?
A) True
B) False
A:","[' True', ' False']",0
270,"Q: Is the following equation valid: 10 / 2 + 6 / 7 / 8 + 6 = 6.196428571428571?
A) True
B) False
A:","[' True', ' False']",1
271,"Q: Is the following equation valid: 1 - 4 - 3 / 3 / 6 + 9 = 8.666666666666666?
A) True
B) False
A:","[' True', ' False']",0
272,"Q: Is the following equation valid: 5 / 1 + 10 - 5 / 3 * 9 = 32.0?
A) True
B) False
A:","[' True', ' False']",1
273,"Q: Is the following equation valid: 8 * 10 * 7 * 4 * 1 + 9 = 2251?
A) True
B) False
A:","[' True', ' False']",1
274,"Q: Is the following equation valid: 7 + 9 + 5 * 6 * 6 * 1 = 757?
A) True
B) False
A:","[' True', ' False']",1
275,"Q: Is the following equation valid: 4 / 9 - 7 + 9 / 8 * 1 = 0.3055555555555556?
A) True
B) False
A:","[' True', ' False']",0
276,"Q: Is the following equation valid: 8 * 10 + 8 + 2 - 8 / 10 = 8.2?
A) True
B) False
A:","[' True', ' False']",0
277,"Q: Is the following equation valid: 5 / 10 - 9 - 8 * 9 + 7 = -141.5?
A) True
B) False
A:","[' True', ' False']",0
278,"Q: Is the following equation valid: 10 / 5 - 3 - 6 / 10 - 9 = -9.7?
A) True
B) False
A:","[' True', ' False']",1
279,"Q: Is the following equation valid: 3 - 10 + 8 * 5 + 10 / 9 = 1.6666666666666667?
A) True
B) False
A:","[' True', ' False']",0
280,"Q: Is the following equation valid: 6 / 8 + 9 * 1 - 4 / 2 = 2.875?
A) True
B) False
A:","[' True', ' False']",1
281,"Q: Is the following equation valid: 1 / 8 * 1 - 7 / 5 / 8 = 0.828125?
A) True
B) False
A:","[' True', ' False']",1
282,"Q: Is the following equation valid: 7 - 7 / 7 / 7 / 4 + 3 = 3.0?
A) True
B) False
A:","[' True', ' False']",0
283,"Q: Is the following equation valid: 9 * 7 / 3 + 10 * 2 + 6 = 68.0?
A) True
B) False
A:","[' True', ' False']",0
284,"Q: Is the following equation valid: 10 * 10 - 6 + 4 * 8 * 6 = 4704?
A) True
B) False
A:","[' True', ' False']",0
285,"Q: Is the following equation valid: 10 / 5 / 8 / 9 - 2 / 2 = -0.9861111111111112?
A) True
B) False
A:","[' True', ' False']",1
286,"Q: Is the following equation valid: 7 - 2 * 7 / 9 + 5 + 1 = 9.88888888888889?
A) True
B) False
A:","[' True', ' False']",0
287,"Q: Is the following equation valid: 8 + 2 / 4 / 5 - 3 + 5 = 6.5?
A) True
B) False
A:","[' True', ' False']",1
288,"Q: Is the following equation valid: 4 * 2 / 9 / 4 / 1 * 9 = 6.0?
A) True
B) False
A:","[' True', ' False']",1
289,"Q: Is the following equation valid: 5 + 8 / 9 + 10 - 5 / 1 = 6.444444444444445?
A) True
B) False
A:","[' True', ' False']",0
290,"Q: Is the following equation valid: 1 + 6 / 10 * 6 - 1 + 7 = 10.2?
A) True
B) False
A:","[' True', ' False']",0
291,"Q: Is the following equation valid: 4 / 9 * 2 / 2 * 7 * 9 = 28.999999999999996?
A) True
B) False
A:","[' True', ' False']",1
292,"Q: Is the following equation valid: 10 / 10 / 9 * 5 / 1 - 1 = -0.4444444444444444?
A) True
B) False
A:","[' True', ' False']",0
293,"Q: Is the following equation valid: 7 - 3 / 4 / 10 / 9 + 5 = 9.011111111111111?
A) True
B) False
A:","[' True', ' False']",1
294,"Q: Is the following equation valid: 5 * 3 - 7 / 2 - 9 / 8 = -0.625?
A) True
B) False
A:","[' True', ' False']",0
295,"Q: Is the following equation valid: 5 + 9 * 1 + 3 + 4 * 5 = 105?
A) True
B) False
A:","[' True', ' False']",1
296,"Q: Is the following equation valid: 2 / 7 / 2 * 1 - 10 + 5 = -4.857142857142858?
A) True
B) False
A:","[' True', ' False']",0
297,"Q: Is the following equation valid: 9 * 4 * 10 * 9 - 4 - 8 = 3229?
A) True
B) False
A:","[' True', ' False']",1
298,"Q: Is the following equation valid: 4 + 5 + 7 + 9 + 7 + 3 = 35?
A) True
B) False
A:","[' True', ' False']",0
299,"Q: Is the following equation valid: 3 + 3 * 4 * 1 * 2 - 4 = 44?
A) True
B) False
A:","[' True', ' False']",0
300,"Q: Is the following equation valid: 5 - 4 - 9 * 8 * 4 * 9 = -2302?
A) True
B) False
A:","[' True', ' False']",1
301,"Q: Is the following equation valid: 3 + 5 / 6 / 2 - 1 / 4 = -0.08333333333333334?
A) True
B) False
A:","[' True', ' False']",0
302,"Q: Is the following equation valid: 10 - 9 - 8 + 8 - 1 - 8 = -8?
A) True
B) False
A:","[' True', ' False']",0
303,"Q: Is the following equation valid: 7 / 9 / 5 * 4 * 9 * 9 = 50.4?
A) True
B) False
A:","[' True', ' False']",0
304,"Q: Is the following equation valid: 8 * 5 - 10 * 5 * 7 * 1 = 1050?
A) True
B) False
A:","[' True', ' False']",0
305,"Q: Is the following equation valid: 5 / 1 / 8 + 3 / 4 / 2 = -0.546875?
A) True
B) False
A:","[' True', ' False']",1
306,"Q: Is the following equation valid: 1 + 6 * 3 - 6 + 5 + 9 = 29?
A) True
B) False
A:","[' True', ' False']",0
307,"Q: Is the following equation valid: 5 - 7 - 2 * 9 - 9 - 7 = -52?
A) True
B) False
A:","[' True', ' False']",1
308,"Q: Is the following equation valid: 6 - 3 / 9 - 5 / 9 * 1 = -0.5185185185185186?
A) True
B) False
A:","[' True', ' False']",0
309,"Q: Is the following equation valid: 1 / 7 * 6 / 8 + 1 * 8 = 9.857142857142858?
A) True
B) False
A:","[' True', ' False']",1
310,"Q: Is the following equation valid: 6 - 1 - 6 * 6 / 3 / 8 = 2.75?
A) True
B) False
A:","[' True', ' False']",1
311,"Q: Is the following equation valid: 6 * 2 - 4 / 5 + 7 + 2 = 7.6?
A) True
B) False
A:","[' True', ' False']",1
312,"Q: Is the following equation valid: 2 - 7 - 6 - 3 / 5 - 4 = -3.8?
A) True
B) False
A:","[' True', ' False']",1
313,"Q: Is the following equation valid: 9 - 4 * 2 / 5 + 7 / 10 = 0.9?
A) True
B) False
A:","[' True', ' False']",0
314,"Q: Is the following equation valid: 10 + 1 + 10 * 3 / 1 - 3 = 64.0?
A) True
B) False
A:","[' True', ' False']",1
315,"Q: Is the following equation valid: 6 / 7 - 7 + 10 / 7 / 8 = 0.06887755102040816?
A) True
B) False
A:","[' True', ' False']",0
316,"Q: Is the following equation valid: 1 - 7 + 2 / 4 / 2 - 4 = -4.5?
A) True
B) False
A:","[' True', ' False']",0
317,"Q: Is the following equation valid: 6 * 4 / 2 * 6 * 7 - 2 = 502.0?
A) True
B) False
A:","[' True', ' False']",1
318,"Q: Is the following equation valid: 2 + 7 * 2 + 1 * 5 - 5 = 89?
A) True
B) False
A:","[' True', ' False']",1
319,"Q: Is the following equation valid: 2 - 1 / 2 / 4 / 3 + 10 = 10.041666666666666?
A) True
B) False
A:","[' True', ' False']",0
320,"Q: Is the following equation valid: 9 - 3 - 6 + 6 + 3 + 3 = 11?
A) True
B) False
A:","[' True', ' False']",1
321,"Q: Is the following equation valid: 2 - 10 / 3 * 7 + 7 * 10 = -116.66666666666664?
A) True
B) False
A:","[' True', ' False']",0
322,"Q: Is the following equation valid: 1 - 4 * 9 - 4 + 10 + 5 = -14?
A) True
B) False
A:","[' True', ' False']",1
323,"Q: Is the following equation valid: 8 + 2 + 3 + 10 / 2 - 2 = 9.5?
A) True
B) False
A:","[' True', ' False']",0
324,"Q: Is the following equation valid: 10 - 2 + 4 + 4 - 1 - 3 = 12?
A) True
B) False
A:","[' True', ' False']",0
325,"Q: Is the following equation valid: 10 + 6 / 1 + 8 / 3 / 8 = 1.0?
A) True
B) False
A:","[' True', ' False']",0
326,"Q: Is the following equation valid: 9 * 10 / 3 - 7 - 2 + 1 = 22.0?
A) True
B) False
A:","[' True', ' False']",0
327,"Q: Is the following equation valid: 8 + 1 + 7 - 8 * 7 / 1 = 60.0?
A) True
B) False
A:","[' True', ' False']",1
328,"Q: Is the following equation valid: 4 + 2 - 5 * 4 + 9 * 4 = 56?
A) True
B) False
A:","[' True', ' False']",1
329,"Q: Is the following equation valid: 6 * 9 - 7 + 3 + 7 / 8 = 7.125?
A) True
B) False
A:","[' True', ' False']",0
330,"Q: Is the following equation valid: 5 * 10 - 8 * 9 - 9 * 8 = 2949?
A) True
B) False
A:","[' True', ' False']",1
331,"Q: Is the following equation valid: 1 / 5 / 3 + 8 * 2 + 3 = 22.133333333333333?
A) True
B) False
A:","[' True', ' False']",1
332,"Q: Is the following equation valid: 7 * 9 / 2 + 8 * 2 - 7 = 70.0?
A) True
B) False
A:","[' True', ' False']",1
333,"Q: Is the following equation valid: 4 / 10 - 6 - 4 * 1 - 7 = -16.6?
A) True
B) False
A:","[' True', ' False']",0
334,"Q: Is the following equation valid: 2 - 10 / 3 - 8 * 7 * 1 = -74.66666666666666?
A) True
B) False
A:","[' True', ' False']",0
335,"Q: Is the following equation valid: 8 - 8 - 9 * 7 + 6 * 10 = -572?
A) True
B) False
A:","[' True', ' False']",1
336,"Q: Is the following equation valid: 9 + 5 - 10 + 7 * 8 * 5 = 440?
A) True
B) False
A:","[' True', ' False']",0
337,"Q: Is the following equation valid: 4 * 1 * 9 + 10 - 3 * 8 = 344?
A) True
B) False
A:","[' True', ' False']",0
338,"Q: Is the following equation valid: 7 + 10 / 3 - 4 / 10 + 3 = 3.1666666666666665?
A) True
B) False
A:","[' True', ' False']",0
339,"Q: Is the following equation valid: 7 * 7 * 8 * 2 + 3 + 4 = 791?
A) True
B) False
A:","[' True', ' False']",0
340,"Q: Is the following equation valid: 2 * 10 - 6 - 2 / 8 / 3 = -0.5?
A) True
B) False
A:","[' True', ' False']",1
341,"Q: Is the following equation valid: 10 - 1 / 5 / 9 * 3 * 5 = 2.0000000000000004?
A) True
B) False
A:","[' True', ' False']",1
342,"Q: Is the following equation valid: 2 - 4 + 4 * 9 * 9 - 1 = 161?
A) True
B) False
A:","[' True', ' False']",0
343,"Q: Is the following equation valid: 3 - 3 - 8 - 1 * 6 * 9 = -486?
A) True
B) False
A:","[' True', ' False']",0
344,"Q: Is the following equation valid: 7 - 2 * 5 - 2 - 10 * 2 = 26?
A) True
B) False
A:","[' True', ' False']",0
345,"Q: Is the following equation valid: 9 * 5 / 1 / 10 / 3 + 5 = 3.5?
A) True
B) False
A:","[' True', ' False']",1
346,"Q: Is the following equation valid: 10 - 7 * 3 * 2 + 10 / 1 = 28.0?
A) True
B) False
A:","[' True', ' False']",0
347,"Q: Is the following equation valid: 9 * 3 / 1 + 9 / 9 - 7 = 0.0?
A) True
B) False
A:","[' True', ' False']",1
348,"Q: Is the following equation valid: 6 / 2 - 8 / 10 - 6 + 8 = 4.5?
A) True
B) False
A:","[' True', ' False']",1
349,"Q: Is the following equation valid: 3 + 6 - 8 + 6 / 4 + 3 = 4.75?
A) True
B) False
A:","[' True', ' False']",0
350,"Q: Is the following equation valid: 5 - 8 + 6 - 9 - 7 - 1 = -12?
A) True
B) False
A:","[' True', ' False']",1
351,"Q: Is the following equation valid: 10 - 9 - 1 + 5 - 9 - 4 = -8?
A) True
B) False
A:","[' True', ' False']",0
352,"Q: Is the following equation valid: 1 + 9 - 7 * 3 - 2 * 8 = 55?
A) True
B) False
A:","[' True', ' False']",1
353,"Q: Is the following equation valid: 7 / 6 / 2 * 6 - 8 / 5 = -0.9?
A) True
B) False
A:","[' True', ' False']",0
354,"Q: Is the following equation valid: 1 / 10 - 7 * 1 * 7 - 1 = -49.300000000000004?
A) True
B) False
A:","[' True', ' False']",0
355,"Q: Is the following equation valid: 8 / 3 / 1 / 4 + 1 * 1 = 1.6666666666666665?
A) True
B) False
A:","[' True', ' False']",0
356,"Q: Is the following equation valid: 3 + 3 - 1 - 9 / 8 - 6 = -4.5?
A) True
B) False
A:","[' True', ' False']",1
357,"Q: Is the following equation valid: 10 / 2 + 10 * 6 - 6 - 9 = 75.0?
A) True
B) False
A:","[' True', ' False']",0
358,"Q: Is the following equation valid: 9 * 8 * 2 / 10 - 1 / 7 = 4.914285714285715?
A) True
B) False
A:","[' True', ' False']",1
359,"Q: Is the following equation valid: 8 * 1 * 5 + 5 + 8 - 8 = 45?
A) True
B) False
A:","[' True', ' False']",0
360,"Q: Is the following equation valid: 1 * 9 * 7 * 4 + 5 / 2 = 128.5?
A) True
B) False
A:","[' True', ' False']",0
361,"Q: Is the following equation valid: 10 * 5 - 2 - 10 + 9 + 10 = 57?
A) True
B) False
A:","[' True', ' False']",0
362,"Q: Is the following equation valid: 6 * 7 / 5 - 6 * 7 / 8 = 2.1000000000000005?
A) True
B) False
A:","[' True', ' False']",0
363,"Q: Is the following equation valid: 8 - 10 / 5 + 10 * 7 - 4 = 63.2?
A) True
B) False
A:","[' True', ' False']",0
364,"Q: Is the following equation valid: 7 / 10 * 1 / 2 - 6 / 4 = -2.4125?
A) True
B) False
A:","[' True', ' False']",1
365,"Q: Is the following equation valid: 5 + 4 - 4 / 3 + 4 - 10 = -4.333333333333333?
A) True
B) False
A:","[' True', ' False']",0
366,"Q: Is the following equation valid: 10 / 1 - 2 + 10 - 9 * 7 = 63.0?
A) True
B) False
A:","[' True', ' False']",0
367,"Q: Is the following equation valid: 1 + 6 + 10 * 5 * 2 + 10 = 180?
A) True
B) False
A:","[' True', ' False']",0
368,"Q: Is the following equation valid: 3 * 4 + 2 - 1 / 10 * 6 = 10.8?
A) True
B) False
A:","[' True', ' False']",1
369,"Q: Is the following equation valid: 10 - 1 - 9 / 1 / 1 - 2 = -2.0?
A) True
B) False
A:","[' True', ' False']",1
370,"Q: Is the following equation valid: 7 - 5 / 1 / 8 + 3 / 6 = 0.5416666666666666?
A) True
B) False
A:","[' True', ' False']",0
371,"Q: Is the following equation valid: 8 + 1 - 5 * 7 / 8 / 5 = -1.3?
A) True
B) False
A:","[' True', ' False']",1
372,"Q: Is the following equation valid: 1 / 10 + 5 - 6 + 9 * 4 = 34.4?
A) True
B) False
A:","[' True', ' False']",1
373,"Q: Is the following equation valid: 7 - 10 / 8 * 2 + 10 * 6 = 52.5?
A) True
B) False
A:","[' True', ' False']",1
374,"Q: Is the following equation valid: 5 / 7 * 4 / 10 / 5 * 2 = 0.11428571428571428?
A) True
B) False
A:","[' True', ' False']",0
375,"Q: Is the following equation valid: 2 * 1 + 10 + 9 / 1 * 2 = 42.0?
A) True
B) False
A:","[' True', ' False']",0
376,"Q: Is the following equation valid: 8 * 9 / 5 - 10 / 9 * 6 = -0.06666666666666643?
A) True
B) False
A:","[' True', ' False']",1
377,"Q: Is the following equation valid: 7 / 6 + 5 * 8 - 8 * 6 = 250.0?
A) True
B) False
A:","[' True', ' False']",1
378,"Q: Is the following equation valid: 8 + 6 * 2 + 1 / 9 + 5 = 5.222222222222221?
A) True
B) False
A:","[' True', ' False']",1
379,"Q: Is the following equation valid: 8 * 5 / 7 + 6 + 5 + 6 = 23.714285714285715?
A) True
B) False
A:","[' True', ' False']",1
380,"Q: Is the following equation valid: 2 + 8 / 4 + 9 * 3 + 8 = 39.5?
A) True
B) False
A:","[' True', ' False']",1
381,"Q: Is the following equation valid: 10 + 7 + 3 * 2 + 8 + 1 = 49?
A) True
B) False
A:","[' True', ' False']",0
382,"Q: Is the following equation valid: 4 + 2 / 6 / 5 - 3 - 5 = -7.8?
A) True
B) False
A:","[' True', ' False']",0
383,"Q: Is the following equation valid: 2 + 7 - 4 / 6 + 9 * 7 = 68.83333333333334?
A) True
B) False
A:","[' True', ' False']",0
384,"Q: Is the following equation valid: 7 / 5 * 4 + 7 + 10 - 5 = 17.6?
A) True
B) False
A:","[' True', ' False']",1
385,"Q: Is the following equation valid: 7 + 9 - 1 - 4 + 4 / 4 = 0.75?
A) True
B) False
A:","[' True', ' False']",1
386,"Q: Is the following equation valid: 5 / 2 * 1 / 10 - 4 * 6 = -25.5?
A) True
B) False
A:","[' True', ' False']",1
387,"Q: Is the following equation valid: 8 * 10 + 1 - 7 - 9 * 10 = 651?
A) True
B) False
A:","[' True', ' False']",1
388,"Q: Is the following equation valid: 6 - 9 + 9 - 7 - 3 * 8 = -32?
A) True
B) False
A:","[' True', ' False']",0
389,"Q: Is the following equation valid: 5 * 2 / 5 * 5 + 7 - 2 = 15.0?
A) True
B) False
A:","[' True', ' False']",0
390,"Q: Is the following equation valid: 1 - 3 * 6 - 8 * 10 / 1 = -200.0?
A) True
B) False
A:","[' True', ' False']",0
391,"Q: Is the following equation valid: 2 - 3 + 1 / 8 * 4 + 9 = 9.0?
A) True
B) False
A:","[' True', ' False']",1
392,"Q: Is the following equation valid: 8 + 8 + 6 + 4 / 3 - 5 = 3.666666666666666?
A) True
B) False
A:","[' True', ' False']",1
393,"Q: Is the following equation valid: 7 * 1 / 9 - 2 * 2 / 6 = -0.40740740740740744?
A) True
B) False
A:","[' True', ' False']",0
394,"Q: Is the following equation valid: 1 / 3 / 4 / 3 + 6 - 2 = 6.027777777777778?
A) True
B) False
A:","[' True', ' False']",1
395,"Q: Is the following equation valid: 7 * 6 - 10 / 6 / 8 + 2 = 2.6666666666666665?
A) True
B) False
A:","[' True', ' False']",0
396,"Q: Is the following equation valid: 8 / 1 + 1 - 3 / 2 + 9 = 12.0?
A) True
B) False
A:","[' True', ' False']",0
397,"Q: Is the following equation valid: 9 / 8 - 4 / 4 * 10 + 4 = -5.1875?
A) True
B) False
A:","[' True', ' False']",1
398,"Q: Is the following equation valid: 1 + 4 + 9 / 6 / 5 + 4 = 2.466666666666667?
A) True
B) False
A:","[' True', ' False']",1
399,"Q: Is the following equation valid: 9 / 8 - 6 * 4 * 4 / 8 = -8.75?
A) True
B) False
A:","[' True', ' False']",1
400,"Q: Is the following equation valid: 8 - 1 / 2 - 2 / 7 + 4 = 1.2142857142857144?
A) True
B) False
A:","[' True', ' False']",1
401,"Q: Is the following equation valid: 7 * 1 / 9 + 5 + 1 + 3 = 9.777777777777779?
A) True
B) False
A:","[' True', ' False']",0
402,"Q: Is the following equation valid: 8 / 1 - 8 - 3 - 10 * 10 = -130.0?
A) True
B) False
A:","[' True', ' False']",0
403,"Q: Is the following equation valid: 10 + 9 / 1 + 10 * 6 - 4 = 173.0?
A) True
B) False
A:","[' True', ' False']",1
404,"Q: Is the following equation valid: 1 + 9 - 4 - 7 - 7 / 7 = -1.1428571428571428?
A) True
B) False
A:","[' True', ' False']",0
405,"Q: Is the following equation valid: 3 - 1 * 6 + 6 + 3 * 1 = 21?
A) True
B) False
A:","[' True', ' False']",1
406,"Q: Is the following equation valid: 5 - 9 + 2 + 5 + 1 + 10 = 11?
A) True
B) False
A:","[' True', ' False']",1
407,"Q: Is the following equation valid: 2 / 6 / 6 * 4 - 5 + 9 = 5.222222222222222?
A) True
B) False
A:","[' True', ' False']",1
408,"Q: Is the following equation valid: 1 * 1 * 10 - 1 - 10 - 5 = -4?
A) True
B) False
A:","[' True', ' False']",1
409,"Q: Is the following equation valid: 3 + 10 - 3 * 7 + 7 / 5 = 18.4?
A) True
B) False
A:","[' True', ' False']",1
